published,ecosystem,fixed,severity
2019-01-04T17:41:20Z,npm,1.0,HIGH
2019-01-04T17:46:30Z,PyPI,1.0,CRITICAL
2019-01-04T19:06:55Z,Maven,1.0,CRITICAL
2019-01-04T17:43:30Z,Maven,0.0,MODERATE
2019-01-04T17:46:08Z,PyPI,1.0,MODERATE
2019-01-04T17:44:48Z,PyPI,0.0,HIGH
2019-01-30T20:56:26Z,PyPI,1.0,MODERATE
2019-01-07T19:14:21Z,npm,1.0,MODERATE
2019-01-14T16:19:31Z,PyPI,1.0,HIGH
2019-01-04T19:07:06Z,Maven,1.0,CRITICAL
2019-01-25T16:19:09Z,PyPI,1.0,CRITICAL
2019-01-04T19:05:35Z,npm,1.0,LOW
2019-01-04T19:09:46Z,Maven,1.0,CRITICAL
2019-01-17T13:56:33Z,Maven,1.0,MODERATE
2019-01-25T16:18:52Z,Maven,1.0,CRITICAL
2019-01-04T17:43:36Z,Maven,1.0,MODERATE
2019-01-04T19:06:57Z,Maven,1.0,CRITICAL
2019-01-25T16:19:19Z,PyPI,1.0,HIGH
2019-01-04T17:48:09Z,PyPI,1.0,HIGH
2019-01-04T17:50:00Z,PyPI,1.0,MODERATE
2019-01-04T17:41:46Z,npm,1.0,HIGH
2019-01-25T16:18:49Z,Maven,1.0,LOW
2019-01-17T14:05:03Z,RubyGems,1.0,HIGH
2019-01-04T17:50:26Z,PyPI,1.0,MODERATE
2019-01-04T17:45:26Z,PyPI,1.0,CRITICAL
2019-01-14T16:20:05Z,PyPI,1.0,MODERATE
2019-01-07T19:14:51Z,Maven,1.0,HIGH
2019-01-04T19:07:03Z,Maven,1.0,HIGH
2019-01-25T16:19:14Z,PyPI,1.0,HIGH
2019-01-07T19:14:34Z,Maven,1.0,CRITICAL
2019-01-07T19:14:46Z,Maven,1.0,MODERATE
2019-01-04T17:41:51Z,npm,1.0,HIGH
2019-01-17T13:57:34Z,npm,1.0,MODERATE
2019-01-04T17:50:34Z,PyPI,1.0,MODERATE
2019-01-25T16:18:56Z,Maven,1.0,LOW
2019-01-14T16:19:55Z,npm,1.0,LOW
2019-01-04T17:47:21Z,PyPI,1.0,MODERATE
2019-01-04T19:07:01Z,Maven,1.0,CRITICAL
2019-01-17T13:57:56Z,npm,1.0,MODERATE
2019-01-17T13:56:40Z,Maven,1.0,HIGH
2019-01-17T13:57:27Z,npm,1.0,MODERATE
2019-01-04T17:43:22Z,Maven,0.0,HIGH
2019-01-04T17:47:50Z,PyPI,1.0,MODERATE
2019-01-17T13:56:18Z,PyPI,1.0,LOW
2019-01-04T19:09:49Z,Maven,1.0,CRITICAL
2019-01-07T19:14:49Z,Maven,1.0,CRITICAL
2019-01-04T17:50:17Z,PyPI,1.0,MODERATE
2019-01-04T17:50:07Z,PyPI,1.0,MODERATE
2019-01-04T17:40:59Z,npm,1.0,HIGH
2019-06-05T21:24:29Z,npm,0.0,MODERATE
2019-06-03T17:08:26Z,npm,1.0,MODERATE
2019-06-20T16:06:00Z,RubyGems,1.0,HIGH
2019-06-13T18:59:18Z,npm,1.0,HIGH
2019-06-14T16:09:01Z,npm,0.0,CRITICAL
2019-06-07T20:56:59Z,Maven,1.0,MODERATE
2019-06-05T14:10:03Z,npm,1.0,MODERATE
2019-06-04T20:11:44Z,npm,1.0,LOW
2019-06-20T16:05:57Z,RubyGems,1.0,HIGH
2019-06-10T18:43:25Z,PyPI,1.0,MODERATE
2019-06-20T18:22:32Z,npm,1.0,MODERATE
2019-06-06T15:32:15Z,npm,0.0,HIGH
2019-06-05T09:48:02Z,npm,1.0,HIGH
2019-06-27T17:25:42Z,npm,1.0,MODERATE
2019-06-05T20:43:10Z,npm,0.0,LOW
2019-06-11T16:16:07Z,npm,1.0,HIGH
2019-06-03T17:27:49Z,npm,0.0,LOW
2019-06-13T20:02:56Z,Maven,1.0,CRITICAL
2019-06-04T20:14:07Z,npm,1.0,HIGH
2019-06-12T16:37:00Z,npm,1.0,MODERATE
2019-06-20T14:32:56Z,npm,1.0,MODERATE
2019-06-13T16:22:13Z,npm,1.0,HIGH
2019-06-07T20:56:42Z,RubyGems,1.0,MODERATE
2019-06-04T20:04:27Z,npm,1.0,HIGH
2019-06-13T19:09:31Z,npm,1.0,HIGH
2019-06-04T15:47:43Z,npm,1.0,MODERATE
2019-06-27T17:24:58Z,Maven,1.0,HIGH
2019-06-05T14:07:48Z,npm,1.0,HIGH
2019-06-03T17:27:57Z,npm,1.0,MODERATE
2019-06-03T17:31:26Z,npm,1.0,CRITICAL
2019-06-05T14:10:45Z,npm,1.0,MODERATE
2019-06-13T20:22:30Z,Maven,0.0,HIGH
2019-06-06T15:30:33Z,npm,1.0,HIGH
2019-06-06T15:29:22Z,Maven,1.0,MODERATE
2019-06-20T16:06:15Z,RubyGems,1.0,HIGH
2019-06-04T15:43:29Z,npm,1.0,HIGH
2019-06-13T18:59:12Z,npm,1.0,HIGH
2019-06-27T17:25:57Z,Maven,0.0,MODERATE
2019-06-06T15:32:21Z,npm,0.0,MODERATE
2019-06-06T15:29:25Z,Maven,1.0,MODERATE
2019-06-04T19:36:17Z,npm,1.0,HIGH
2019-06-26T01:09:40Z,Maven,1.0,MODERATE
2019-06-06T15:32:28Z,npm,0.0,MODERATE
2019-06-20T14:33:07Z,npm,1.0,MODERATE
2019-06-11T16:16:23Z,npm,1.0,MODERATE
2019-06-13T20:18:28Z,Maven,1.0,MODERATE
2019-06-11T16:16:34Z,npm,1.0,HIGH
2019-06-20T16:06:11Z,RubyGems,1.0,HIGH
2019-06-20T16:08:21Z,RubyGems,1.0,HIGH
2019-06-14T16:26:22Z,npm,1.0,MODERATE
2019-06-03T17:28:23Z,npm,1.0,HIGH
2019-06-26T01:09:35Z,Maven,1.0,MODERATE
2019-06-04T15:42:32Z,npm,1.0,MODERATE
2019-06-13T16:12:57Z,PyPI,0.0,HIGH
2019-06-14T16:39:31Z,npm,0.0,HIGH
2019-06-06T15:30:16Z,npm,1.0,HIGH
2019-06-13T16:12:22Z,npm,1.0,MODERATE
2019-06-03T17:26:44Z,npm,1.0,MODERATE
2019-06-04T19:37:52Z,npm,1.0,HIGH
2019-06-07T21:12:35Z,npm,1.0,MODERATE
2019-06-18T15:38:41Z,NuGet,1.0,LOW
2019-06-03T17:31:32Z,npm,1.0,CRITICAL
2019-06-04T15:42:45Z,npm,1.0,CRITICAL
2019-06-10T18:05:06Z,PyPI,1.0,MODERATE
2019-06-20T16:06:04Z,RubyGems,1.0,HIGH
2019-06-05T20:50:16Z,npm,1.0,LOW
2019-06-05T20:48:55Z,npm,1.0,MODERATE
2019-06-07T20:56:27Z,PyPI,1.0,HIGH
2019-06-07T21:01:53Z,npm,0.0,MODERATE
2019-06-13T18:58:44Z,npm,0.0,MODERATE
2019-06-06T15:30:20Z,npm,1.0,MODERATE
2019-06-07T21:12:50Z,npm,1.0,HIGH
2019-06-06T15:32:32Z,npm,1.0,LOW
2019-06-05T14:35:29Z,npm,1.0,MODERATE
2019-06-14T16:15:14Z,npm,1.0,CRITICAL
2019-06-06T15:30:30Z,npm,1.0,LOW
2019-06-20T15:35:49Z,npm,1.0,CRITICAL
2019-06-13T16:12:26Z,npm,1.0,MODERATE
2019-06-13T18:58:54Z,npm,1.0,HIGH
2019-06-27T17:25:21Z,npm,1.0,MODERATE
2019-06-12T16:37:07Z,npm,0.0,HIGH
2019-06-13T20:38:09Z,npm,1.0,MODERATE
2019-06-13T20:37:39Z,npm,1.0,HIGH
2019-06-05T14:10:23Z,npm,0.0,MODERATE
2019-06-06T15:29:29Z,Maven,1.0,MODERATE
2019-06-13T18:59:06Z,npm,1.0,HIGH
2019-06-13T16:15:56Z,RubyGems,0.0,CRITICAL
2019-06-12T16:36:52Z,npm,0.0,MODERATE
2019-06-05T14:10:34Z,npm,0.0,MODERATE
2019-06-11T16:40:48Z,npm,0.0,HIGH
2019-12-11T02:01:44Z,npm,0.0,CRITICAL
2019-12-02T18:18:37Z,Maven,1.0,MODERATE
2019-12-02T18:02:02Z,PyPI,1.0,HIGH
2019-12-02T18:04:11Z,npm,1.0,HIGH
2019-12-04T21:26:28Z,PyPI,1.0,MODERATE
2019-12-02T18:14:30Z,npm,1.0,MODERATE
2019-12-02T18:20:41Z,npm,1.0,HIGH
2019-12-16T20:17:10Z,PyPI,1.0,LOW
2019-12-17T22:53:40Z,Packagist,1.0,MODERATE
2019-12-13T15:39:26Z,npm,1.0,LOW
2019-12-02T18:10:24Z,Packagist,1.0,CRITICAL
2019-12-02T18:17:36Z,Maven,1.0,MODERATE
2019-12-02T18:11:25Z,Packagist,1.0,HIGH
2019-12-02T18:12:26Z,Packagist,1.0,HIGH
2019-12-13T15:39:19Z,npm,1.0,HIGH
2019-12-02T18:09:21Z,Packagist,1.0,MODERATE
2019-12-20T23:04:35Z,PyPI,1.0,CRITICAL
2019-12-05T19:57:04Z,Packagist,1.0,LOW
2019-12-26T17:58:13Z,npm,1.0,CRITICAL
2019-12-05T18:44:37Z,npm,1.0,MODERATE
2019-12-06T18:55:47Z,Maven,1.0,MODERATE
2019-12-02T18:03:09Z,PyPI,1.0,HIGH
2019-12-02T18:08:19Z,Packagist,1.0,HIGH
2019-12-02T18:19:39Z,Maven,1.0,HIGH
2019-12-18T19:01:31Z,RubyGems,1.0,MODERATE
2019-12-13T15:39:32Z,npm,1.0,LOW
2019-12-02T18:15:31Z,PyPI,1.0,MODERATE
2019-12-04T21:25:28Z,npm,1.0,MODERATE
2019-12-20T23:04:18Z,PyPI,1.0,HIGH
2019-12-02T18:13:28Z,Maven,1.0,MODERATE
2019-12-26T18:22:26Z,Maven,1.0,HIGH
2019-12-06T23:20:26Z,npm,1.0,MODERATE
2019-12-02T18:07:16Z,Packagist,1.0,CRITICAL
2019-12-16T19:30:17Z,RubyGems,1.0,MODERATE
2019-12-02T18:05:13Z,Packagist,1.0,MODERATE
2019-12-02T18:06:14Z,npm,1.0,HIGH
2019-12-17T22:53:10Z,Packagist,1.0,HIGH
2019-12-05T18:40:51Z,Maven,1.0,LOW
2019-12-02T18:16:34Z,npm,1.0,MODERATE
2019-12-26T16:34:38Z,PyPI,1.0,HIGH
2019-12-12T22:50:20Z,Packagist,1.0,HIGH
2019-12-17T22:53:34Z,Packagist,1.0,MODERATE
2019-12-17T22:52:34Z,PyPI,1.0,HIGH
2019-12-30T19:30:31Z,npm,1.0,HIGH
2019-12-20T23:03:57Z,PyPI,1.0,HIGH
2019-12-16T19:29:33Z,npm,0.0,HIGH
2019-12-05T19:26:37Z,RubyGems,1.0,MODERATE
2019-12-26T18:22:36Z,Maven,1.0,HIGH
2021-03-26T19:53:04Z,PyPI,1.0,MODERATE
2021-03-19T21:24:36Z,npm,1.0,HIGH
2021-03-24T18:24:39Z,PyPI,1.0,HIGH
2021-03-18T23:47:56Z,npm,1.0,HIGH
2021-03-11T03:09:16Z,Maven,1.0,LOW
2021-03-19T21:22:10Z,npm,1.0,HIGH
2021-03-12T21:33:42Z,Maven,0.0,MODERATE
2021-03-03T23:01:17Z,Maven,1.0,LOW
2021-03-29T20:43:15Z,Packagist,1.0,MODERATE
2021-03-19T21:19:29Z,npm,0.0,CRITICAL
2021-03-29T20:57:42Z,NuGet,1.0,HIGH
2021-03-23T01:53:52Z,Packagist,1.0,HIGH
2021-03-29T20:57:51Z,NuGet,1.0,HIGH
2021-03-22T23:28:49Z,Maven,1.0,MODERATE
2021-03-12T22:39:01Z,npm,1.0,MODERATE
2021-03-08T16:06:50Z,npm,1.0,MODERATE
2021-03-19T21:32:20Z,npm,1.0,CRITICAL
2021-03-29T16:32:27Z,PyPI,1.0,MODERATE
2021-03-19T21:01:46Z,npm,1.0,CRITICAL
2021-03-12T22:39:39Z,npm,1.0,LOW
2021-03-29T20:59:15Z,NuGet,1.0,HIGH
2021-03-29T21:00:09Z,NuGet,1.0,HIGH
2021-03-29T16:33:03Z,PyPI,1.0,MODERATE
2021-03-02T03:44:14Z,RubyGems,1.0,HIGH
2021-03-29T20:42:55Z,Packagist,1.0,MODERATE
2021-03-19T21:18:33Z,npm,1.0,CRITICAL
2021-03-29T20:58:59Z,NuGet,1.0,HIGH
2021-03-01T20:03:53Z,npm,1.0,MODERATE
2021-03-22T16:53:53Z,PyPI,1.0,MODERATE
2021-03-23T01:53:47Z,Packagist,1.0,LOW
2021-03-29T20:57:39Z,NuGet,1.0,HIGH
2021-03-12T21:34:02Z,Packagist,0.0,MODERATE
2021-03-03T02:03:52Z,npm,1.0,HIGH
2021-03-01T19:57:16Z,npm,1.0,HIGH
2021-03-29T21:00:03Z,NuGet,1.0,HIGH
2021-03-29T20:59:09Z,NuGet,1.0,HIGH
2021-03-19T21:25:50Z,npm,1.0,HIGH
2021-03-29T20:07:39Z,Packagist,1.0,MODERATE
2021-03-29T20:55:57Z,NuGet,1.0,HIGH
2021-03-18T19:39:31Z,npm,1.0,MODERATE
2021-03-22T16:57:07Z,NuGet,1.0,HIGH
2021-03-29T20:59:04Z,NuGet,1.0,HIGH
2021-03-02T03:44:17Z,RubyGems,1.0,MODERATE
2021-03-29T20:59:03Z,NuGet,1.0,HIGH
2021-03-22T23:29:37Z,Maven,1.0,MODERATE
2021-03-12T21:34:11Z,Packagist,1.0,MODERATE
2021-03-23T15:26:49Z,PyPI,1.0,MODERATE
2021-03-29T20:57:53Z,NuGet,1.0,HIGH
2021-03-29T20:59:07Z,NuGet,1.0,HIGH
2021-03-25T21:06:41Z,npm,1.0,CRITICAL
2021-03-29T20:57:59Z,NuGet,1.0,HIGH
2021-03-29T20:57:56Z,NuGet,1.0,HIGH
2021-03-12T22:44:17Z,npm,1.0,MODERATE
2021-03-24T17:42:02Z,Packagist,1.0,MODERATE
2021-03-30T16:23:12Z,Maven,0.0,MODERATE
2021-03-18T19:27:20Z,Maven,1.0,MODERATE
2021-03-01T19:34:54Z,PyPI,1.0,MODERATE
2021-03-01T19:44:27Z,npm,1.0,HIGH
2021-03-29T21:00:06Z,NuGet,1.0,HIGH
2021-03-25T17:04:19Z,Maven,0.0,LOW
2021-03-10T21:51:17Z,PyPI,1.0,MODERATE
2021-03-11T03:09:18Z,Maven,1.0,LOW
2021-03-01T20:44:44Z,npm,1.0,MODERATE
2021-03-12T23:01:49Z,npm,1.0,HIGH
2021-03-08T15:50:01Z,NuGet,1.0,HIGH
2021-03-02T02:57:23Z,Packagist,1.0,HIGH
2021-03-29T21:00:02Z,NuGet,1.0,HIGH
2021-03-24T17:58:13Z,Packagist,1.0,MODERATE
2021-03-30T15:10:38Z,Maven,1.0,MODERATE
2021-03-29T16:35:36Z,PyPI,1.0,HIGH
2021-03-01T19:52:33Z,npm,1.0,HIGH
2021-03-19T21:19:18Z,npm,0.0,HIGH
2021-03-29T16:05:12Z,npm,1.0,HIGH
2021-03-29T20:24:44Z,Packagist,1.0,CRITICAL
2021-03-23T22:48:01Z,Maven,1.0,HIGH
2021-03-29T16:28:42Z,RubyGems,0.0,MODERATE
2021-03-09T00:38:31Z,PyPI,1.0,LOW
2021-03-29T16:30:34Z,RubyGems,1.0,HIGH
2021-03-22T23:29:19Z,Maven,1.0,MODERATE
2021-03-22T23:28:38Z,Maven,1.0,MODERATE
2021-03-01T19:38:23Z,npm,1.0,MODERATE
2021-03-29T20:48:45Z,NuGet,1.0,CRITICAL
2021-03-11T22:26:09Z,npm,1.0,MODERATE
2021-03-29T16:35:57Z,PyPI,1.0,HIGH
2021-03-11T17:42:01Z,Packagist,1.0,HIGH
2021-03-23T01:54:06Z,Packagist,1.0,MODERATE
2021-03-22T23:28:23Z,Maven,1.0,MODERATE
2021-03-23T01:53:57Z,Packagist,1.0,HIGH
2021-03-23T01:54:17Z,Packagist,1.0,LOW
2021-03-22T23:28:01Z,Maven,1.0,MODERATE
2021-03-22T23:29:28Z,Maven,1.0,MODERATE
2021-03-19T21:32:47Z,PyPI,1.0,MODERATE
2021-03-29T20:58:01Z,NuGet,1.0,HIGH
2021-03-29T20:43:01Z,Packagist,1.0,HIGH
2021-03-29T20:23:46Z,Packagist,1.0,CRITICAL
2021-03-25T21:26:26Z,PyPI,1.0,CRITICAL
2021-03-29T20:55:52Z,NuGet,1.0,HIGH
2021-03-09T18:49:49Z,Maven,1.0,MODERATE
2021-03-03T01:52:05Z,npm,1.0,CRITICAL
2021-03-29T20:57:35Z,NuGet,1.0,HIGH
2021-03-29T21:00:05Z,NuGet,1.0,HIGH
2021-03-19T19:42:11Z,PyPI,1.0,MODERATE
2021-03-19T21:28:05Z,PyPI,1.0,MODERATE
2021-03-18T20:30:13Z,PyPI,1.0,HIGH
2021-03-08T15:50:10Z,PyPI,1.0,HIGH
2021-03-29T18:25:26Z,Maven,0.0,MODERATE
2021-03-29T20:55:36Z,NuGet,1.0,HIGH
2021-03-11T17:42:08Z,Packagist,1.0,HIGH
2021-03-18T19:55:41Z,PyPI,1.0,HIGH
2021-03-29T20:59:01Z,NuGet,1.0,HIGH
2021-03-29T20:42:19Z,Packagist,1.0,MODERATE
2021-03-29T16:35:46Z,PyPI,1.0,MODERATE
2021-03-12T20:24:22Z,Maven,1.0,MODERATE
2021-03-18T19:54:43Z,PyPI,1.0,HIGH
2021-03-29T20:56:15Z,NuGet,1.0,HIGH
2021-03-26T19:52:54Z,PyPI,1.0,MODERATE
2021-03-29T21:00:11Z,NuGet,1.0,HIGH
2021-03-12T23:09:24Z,Packagist,1.0,MODERATE
2021-03-09T00:45:31Z,RubyGems,1.0,MODERATE
2021-03-19T21:29:02Z,PyPI,1.0,HIGH
2021-03-08T20:38:35Z,PyPI,1.0,LOW
2021-03-18T19:27:13Z,Maven,1.0,LOW
2021-03-12T21:33:55Z,Maven,1.0,HIGH
2021-03-23T01:54:09Z,Packagist,1.0,MODERATE
2021-03-29T20:43:08Z,Packagist,1.0,MODERATE
2021-03-12T23:04:46Z,npm,1.0,HIGH
2021-03-11T22:50:39Z,npm,1.0,MODERATE
2021-03-29T20:43:23Z,Packagist,1.0,MODERATE
2021-03-03T02:18:08Z,npm,1.0,LOW
2021-03-29T20:59:11Z,NuGet,1.0,HIGH
2021-03-26T16:49:26Z,npm,1.0,MODERATE
2021-03-22T23:28:13Z,Maven,1.0,MODERATE
2021-03-19T20:14:21Z,npm,1.0,LOW
2021-03-29T16:35:27Z,PyPI,1.0,HIGH
2021-03-23T22:47:26Z,Maven,1.0,LOW
2021-03-29T20:42:46Z,Packagist,1.0,HIGH
2021-03-29T20:56:04Z,NuGet,1.0,HIGH
2021-03-23T15:26:34Z,PyPI,1.0,MODERATE
2021-03-23T01:53:42Z,Packagist,1.0,MODERATE
2021-03-22T23:27:51Z,Maven,1.0,HIGH
2021-03-19T21:21:06Z,npm,0.0,CRITICAL
2021-03-18T19:55:34Z,PyPI,1.0,HIGH
2021-03-29T20:59:12Z,NuGet,1.0,HIGH
2021-03-29T21:00:12Z,NuGet,1.0,HIGH
2021-03-29T20:55:40Z,NuGet,1.0,HIGH
2021-03-10T21:07:25Z,Packagist,1.0,LOW
2021-03-19T19:56:42Z,Packagist,1.0,HIGH
2021-03-29T21:00:00Z,NuGet,1.0,HIGH
2021-03-29T20:59:06Z,NuGet,1.0,HIGH
2021-03-22T23:29:09Z,Maven,1.0,MODERATE
2021-03-10T03:46:47Z,Maven,1.0,MODERATE
2021-03-29T20:56:11Z,NuGet,1.0,HIGH
2021-03-29T20:56:01Z,NuGet,1.0,HIGH
2021-03-29T20:57:46Z,NuGet,1.0,HIGH
2021-03-29T20:55:46Z,NuGet,1.0,HIGH
2021-03-29T16:35:16Z,PyPI,1.0,HIGH
2021-03-29T20:57:49Z,NuGet,1.0,HIGH
2021-03-18T19:30:20Z,npm,1.0,HIGH
2021-03-12T21:28:46Z,npm,1.0,HIGH
2021-03-03T02:23:56Z,npm,1.0,LOW
2021-03-19T21:19:47Z,npm,0.0,HIGH
2021-03-19T21:10:30Z,npm,0.0,CRITICAL
2021-03-12T23:09:08Z,Packagist,1.0,LOW
2021-03-09T00:38:41Z,Maven,1.0,HIGH
2021-03-18T19:27:27Z,Maven,1.0,MODERATE
2021-03-29T21:32:05Z,npm,1.0,MODERATE
2021-03-29T20:59:59Z,NuGet,1.0,HIGH
2021-03-29T20:42:15Z,Packagist,1.0,MODERATE
2021-03-19T20:11:13Z,Maven,1.0,CRITICAL
2021-03-23T01:53:35Z,Packagist,1.0,MODERATE
2021-03-18T20:29:49Z,PyPI,1.0,MODERATE
2021-03-22T23:29:00Z,Maven,1.0,MODERATE
2021-03-12T23:00:19Z,npm,1.0,CRITICAL
2021-03-29T21:00:08Z,NuGet,1.0,HIGH
2021-03-08T15:49:53Z,npm,1.0,HIGH
2021-03-08T21:06:23Z,PyPI,1.0,LOW
2021-03-18T19:55:21Z,PyPI,1.0,HIGH
2021-03-18T19:55:13Z,PyPI,1.0,HIGH
2021-03-18T19:23:57Z,Maven,1.0,MODERATE
2021-03-18T20:30:01Z,PyPI,1.0,HIGH
2021-03-18T19:55:27Z,PyPI,1.0,HIGH
2021-03-29T20:56:08Z,NuGet,1.0,HIGH
2021-04-12T17:39:19Z,npm,1.0,CRITICAL
2021-04-20T16:14:24Z,PyPI,1.0,HIGH
2021-04-13T15:12:26Z,Packagist,1.0,LOW
2021-04-13T15:48:05Z,NuGet,1.0,MODERATE
2021-04-06T17:29:52Z,npm,1.0,HIGH
2021-04-13T15:20:49Z,npm,0.0,HIGH
2021-04-30T17:28:52Z,Maven,1.0,MODERATE
2021-04-30T17:34:48Z,PyPI,1.0,CRITICAL
2021-04-13T15:32:43Z,npm,1.0,MODERATE
2021-04-12T18:51:17Z,npm,1.0,MODERATE
2021-04-22T16:16:18Z,Maven,1.0,HIGH
2021-04-22T16:13:23Z,Maven,1.0,CRITICAL
2021-04-07T21:13:00Z,PyPI,1.0,HIGH
2021-04-30T17:32:28Z,PyPI,1.0,MODERATE
2021-04-13T15:12:51Z,PyPI,1.0,MODERATE
2021-04-16T19:53:12Z,Packagist,1.0,HIGH
2021-04-13T15:22:37Z,npm,1.0,HIGH
2021-04-06T17:28:41Z,npm,1.0,MODERATE
2021-04-30T17:29:15Z,RubyGems,1.0,MODERATE
2021-04-13T15:22:47Z,npm,0.0,HIGH
2021-04-13T15:30:16Z,npm,0.0,CRITICAL
2021-04-22T16:11:26Z,Maven,1.0,MODERATE
2021-04-20T16:32:08Z,PyPI,1.0,CRITICAL
2021-04-12T18:59:11Z,npm,0.0,HIGH
2021-04-30T17:34:03Z,PyPI,1.0,HIGH
2021-04-20T16:30:51Z,PyPI,1.0,HIGH
2021-04-13T15:13:48Z,Packagist,1.0,CRITICAL
2021-04-19T14:50:38Z,Maven,1.0,MODERATE
2021-04-13T15:54:40Z,NuGet,1.0,HIGH
2021-04-13T15:22:09Z,npm,0.0,HIGH
2021-04-13T15:27:51Z,npm,1.0,MODERATE
2021-04-30T17:30:37Z,RubyGems,1.0,HIGH
2021-04-06T18:36:40Z,npm,1.0,HIGH
2021-04-29T21:53:06Z,Packagist,1.0,CRITICAL
2021-04-13T15:41:01Z,npm,1.0,HIGH
2021-04-13T15:23:13Z,npm,1.0,HIGH
2021-04-13T15:41:24Z,npm,1.0,HIGH
2021-04-13T15:23:41Z,npm,1.0,HIGH
2021-04-07T20:35:24Z,PyPI,1.0,LOW
2021-04-20T14:02:30Z,PyPI,1.0,MODERATE
2021-04-19T14:47:34Z,Maven,1.0,HIGH
2021-04-22T16:11:55Z,Maven,1.0,CRITICAL
2021-04-06T17:32:00Z,Maven,1.0,LOW
2021-04-19T14:50:49Z,Maven,1.0,HIGH
2021-04-19T15:14:33Z,npm,1.0,HIGH
2021-04-13T15:29:40Z,npm,1.0,HIGH
2021-04-19T15:00:05Z,npm,1.0,MODERATE
2021-04-19T14:57:22Z,npm,1.0,MODERATE
2021-04-13T15:24:38Z,npm,1.0,HIGH
2021-04-06T17:24:14Z,Packagist,1.0,MODERATE
2021-04-06T17:20:58Z,Packagist,1.0,MODERATE
2021-04-30T17:29:30Z,Maven,1.0,HIGH
2021-04-30T17:29:51Z,Maven,1.0,MODERATE
2021-04-06T17:28:59Z,PyPI,1.0,LOW
2021-04-13T15:24:08Z,npm,1.0,CRITICAL
2021-04-20T16:40:14Z,PyPI,1.0,MODERATE
2021-04-20T16:30:26Z,PyPI,1.0,MODERATE
2021-04-13T15:23:59Z,npm,1.0,CRITICAL
2021-04-20T16:13:45Z,PyPI,1.0,MODERATE
2021-04-06T17:31:01Z,Maven,1.0,MODERATE
2021-04-13T15:22:19Z,npm,0.0,HIGH
2021-04-13T15:30:00Z,npm,0.0,HIGH
2021-04-19T14:47:47Z,Maven,1.0,MODERATE
2021-04-27T20:09:25Z,Maven,1.0,HIGH
2021-04-19T14:51:25Z,Maven,1.0,MODERATE
2021-04-22T16:10:49Z,Packagist,1.0,CRITICAL
2021-04-13T15:19:23Z,npm,0.0,CRITICAL
2021-04-23T16:54:36Z,PyPI,1.0,MODERATE
2021-04-30T17:27:53Z,PyPI,1.0,MODERATE
2021-04-13T15:28:01Z,npm,1.0,HIGH
2021-04-13T15:17:36Z,npm,0.0,HIGH
2021-04-13T15:17:06Z,npm,0.0,HIGH
2021-04-19T14:48:15Z,Maven,1.0,MODERATE
2021-04-19T14:48:51Z,Maven,1.0,MODERATE
2021-04-08T16:46:00Z,PyPI,1.0,LOW
2021-04-22T16:15:23Z,Maven,1.0,MODERATE
2021-04-29T21:51:37Z,Maven,1.0,MODERATE
2021-04-19T14:51:58Z,Maven,1.0,MODERATE
2021-04-22T16:20:50Z,Packagist,1.0,HIGH
2021-04-20T16:43:53Z,PyPI,1.0,MODERATE
2021-04-13T15:24:47Z,npm,1.0,CRITICAL
2021-04-13T15:12:06Z,PyPI,1.0,MODERATE
2021-04-30T17:28:33Z,Maven,1.0,MODERATE
2021-04-13T15:30:27Z,npm,0.0,HIGH
2021-04-13T15:13:37Z,Packagist,1.0,MODERATE
2021-04-13T15:23:21Z,npm,0.0,MODERATE
2021-04-20T16:35:47Z,PyPI,1.0,HIGH
2021-04-13T15:19:50Z,npm,1.0,MODERATE
2021-04-30T17:28:42Z,Maven,1.0,HIGH
2021-04-30T17:30:06Z,Packagist,1.0,HIGH
2021-04-06T17:30:14Z,npm,1.0,HIGH
2021-04-07T20:36:46Z,PyPI,1.0,LOW
2021-04-20T16:44:22Z,PyPI,1.0,HIGH
2021-04-19T14:58:49Z,npm,1.0,MODERATE
2021-04-12T19:01:20Z,npm,0.0,CRITICAL
2021-04-22T16:11:01Z,Packagist,1.0,CRITICAL
2021-04-19T14:47:18Z,Maven,1.0,MODERATE
2021-04-07T21:47:31Z,PyPI,1.0,LOW
2021-04-21T19:38:01Z,NuGet,1.0,CRITICAL
2021-04-13T15:25:33Z,npm,1.0,MODERATE
2021-04-22T16:22:15Z,RubyGems,1.0,HIGH
2021-04-29T21:52:30Z,Packagist,1.0,CRITICAL
2021-04-07T20:33:26Z,PyPI,1.0,MODERATE
2021-04-13T15:20:27Z,npm,0.0,HIGH
2021-04-19T14:51:06Z,Maven,1.0,MODERATE
2021-04-20T16:40:42Z,PyPI,1.0,HIGH
2021-04-07T21:06:30Z,PyPI,1.0,MODERATE
2021-04-13T15:19:14Z,npm,0.0,CRITICAL
2021-04-06T17:32:38Z,npm,1.0,CRITICAL
2021-04-19T14:53:20Z,Maven,1.0,HIGH
2021-04-07T21:01:25Z,PyPI,1.0,HIGH
2021-04-06T17:31:30Z,Maven,1.0,HIGH
2021-04-08T18:11:48Z,PyPI,1.0,MODERATE
2021-04-13T15:24:21Z,npm,1.0,MODERATE
2021-04-07T21:13:44Z,PyPI,1.0,HIGH
2021-04-19T15:11:54Z,PyPI,1.0,LOW
2021-04-23T16:55:01Z,Maven,1.0,MODERATE
2021-04-19T14:59:06Z,npm,1.0,MODERATE
